2.875007336859409790e+00,3.611064374360611851e+01,8.339905988779791812e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875068615287225349e+00,3.611615432118651370e+01,8.340602101361803022e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.875129893715258511e+00,3.611419629149372668e+01,8.340354753817406674e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875191172143291229e+00,3.611475272185931829e+01,8.340425044344053163e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875251893494583655e+00,3.611530905313613005e+01,8.340495322655922905e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875313171922616373e+00,3.611582321279406216e+01,8.340560273924967305e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875374450350649536e+00,3.611394473204700972e+01,8.340322975913424841e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875435728778682254e+00,3.611446138859860611e+01,8.340388241914511980e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875497007206715416e+00,3.611501781909241515e+01,8.340458532601516595e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875557171481375018e+00,3.612048618557247437e+01,8.341149336219174870e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.875619006985931758e+00,3.611856541041922242e+01,8.340906686673061188e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875680842490596856e+00,3.611912434494851709e+01,8.340977295923988777e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875742677995153151e+00,3.611968068242274654e+01,8.341047577396801671e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875804234961610639e+00,3.612023712056465286e+01,8.341117871889699131e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.875865513389535444e+00,3.611831394805015094e+01,8.340874919958204714e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875926513279143837e+00,3.611883300844215938e+01,8.340940491839229765e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.875988070245492523e+00,3.611938694716503306e+01,8.341010470122039067e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876048513058577338e+00,3.612486037100129010e+01,8.341701936029519970e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.876109234409977677e+00,3.612293707572047197e+01,8.341458959887918923e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876170512838010396e+00,3.612349351847593226e+01,8.341529256736809828e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876232069804250724e+00,3.612405236063428049e+01,8.341599857013518715e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876293905308916710e+00,3.612460880496920623e+01,8.341670154669485271e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876354905198633016e+00,3.612264583651334249e+01,8.341422167008326483e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876415626549924998e+00,3.612320227885629720e+01,8.341492463646474675e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876477462054481737e+00,3.612376361859801932e+01,8.341563379291345370e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876537904867566109e+00,3.612922960830896102e+01,8.342253929436553506e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.876600297448864030e+00,3.612731128868172448e+01,8.342011573671985047e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876660461723631990e+00,3.612786773763009762e+01,8.342081873686782956e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876722018689872318e+00,3.612842408723663823e+01,8.342152161454313841e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876783018579589513e+00,3.612894076258842802e+01,8.342217437150917192e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.876844575545829841e+00,3.612702004573731784e+01,8.341974779072819501e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876905853973863003e+00,3.612757639464013693e+01,8.342045066289415445e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.876966853863579310e+00,3.612813284396367663e+01,8.342115366496130946e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.877027575214980093e+00,3.613112419876101455e+01,8.342493290855247778e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877089410719536833e+00,3.613168065310355814e+01,8.342563593630799801e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877150967685885963e+00,3.613223700835061436e+01,8.342633884190057358e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877211967575493912e+00,3.613280335809135835e+01,8.342705437776815813e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877273246003527074e+00,3.613331014535665986e+01,8.342769466406060985e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877334524431559792e+00,3.613139180583118559e+01,8.342527100455190237e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.877395524321276543e+00,3.613194816017415434e+01,8.342597390742668040e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.877456802749200904e+00,3.613497932000230151e+01,8.342980355420993988e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877518081177234066e+00,3.613549850252893947e+01,8.343045951206326549e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877579638143583196e+00,3.613605486317184301e+01,8.343116244530595793e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877640080956558766e+00,3.613660882590936296e+01,8.343186235193522293e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877702194999540275e+00,3.613716778658289286e+01,8.343256857628065859e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.877762359274308679e+00,3.613520715364106195e+01,8.343009140884272767e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.877824194778864975e+00,3.613576361375563550e+01,8.343079446617242922e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.877886030283530072e+00,3.614127204515386893e+01,8.343775423596227370e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.877947587249771288e+00,3.613935616519056993e+01,8.343533353420124854e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878008865677804007e+00,3.613987035654260893e+01,8.343598320806172808e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878071536797309093e+00,3.614046649944351941e+01,8.343673642985204708e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878132815225450170e+00,3.614098069199636853e+01,8.343738611083577439e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878194372191690498e+00,3.614153965887167885e+01,8.343809236700769816e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878255650619723660e+00,3.613961628207339061e+01,8.343566218806121526e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.878316929047648021e+00,3.614017524726158115e+01,8.343636843461217723e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.878377650399048804e+00,3.614564646159294625e+01,8.344328141756973594e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.878439485903605100e+00,3.614372556338159370e+01,8.344085429278781874e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878499371640057980e+00,3.614424225880801345e+01,8.344150715269404373e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878561485683039045e+00,3.614483840831927353e+01,8.344226040843879844e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878621928496015059e+00,3.614535260682102091e+01,8.344291011902409139e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878684042538996568e+00,3.614592397243328037e+01,8.344363206561170898e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878745042428712875e+00,3.614398818176910311e+01,8.344118611853599532e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.878806320856637679e+00,3.614454465428264740e+01,8.344188923950942183e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.878866763669722051e+00,3.615001592971218969e+01,8.344880253462169151e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.878929156251019084e+00,3.614809750838272606e+01,8.344637845703550738e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.878990991755576268e+00,3.614865398693969212e+01,8.344708160812466247e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879051713106976607e+00,3.614917068881992890e+01,8.344773450121937231e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879112991535009769e+00,3.614972706850716833e+01,8.344843753325164926e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879173991424726076e+00,3.615028105069964681e+01,8.344913753887510666e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879235826929283260e+00,3.614836262832969282e+01,8.344671345497167181e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.879297383895523588e+00,3.614891910726043278e+01,8.344741660798399607e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.879358383785348696e+00,3.615439044306572924e+01,8.345433021480390323e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.879420776366537371e+00,3.615246950205892773e+01,8.345190287074798619e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879485397254256007e+00,3.615306566399542021e+01,8.345265619042893945e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879547232758812747e+00,3.615362214930549811e+01,8.345335937725192821e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879607954110213086e+00,3.615413635924755908e+01,8.345400914671917292e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879669789614769826e+00,3.615469284606558631e+01,8.345471234131301230e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879731625119434923e+00,3.615277440226584105e+01,8.345228814704960030e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.879792346470835707e+00,3.615329110978512261e+01,8.345294106821698676e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.879853624898651265e+00,3.615880218392537415e+01,8.345990512685590090e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.879915181865108753e+00,3.615688132161390911e+01,8.345747779879161499e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.879976460293141916e+00,3.615743771265560724e+01,8.345818088739896723e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880037460182858666e+00,3.615795192731359009e+01,8.345883068214635614e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880099017149099438e+00,3.615851091821652830e+01,8.345953706199458111e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880159459962075008e+00,3.615658995743142867e+01,8.345710961500518010e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880220459851791759e+00,3.615714644770394415e+01,8.345781282740968265e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880281181203192542e+00,3.615766316044346240e+01,8.345846577741754402e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880342181092909293e+00,3.616317429625845392e+01,8.346543015137507382e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.880404016597574390e+00,3.616125091398584601e+01,8.346299955607135246e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880464737948758014e+00,3.616180980941295786e+01,8.346370583343978922e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880526573453531913e+00,3.616232652873995335e+01,8.346435881551825275e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880587851881455830e+00,3.616288052834185862e+01,8.346505891188313342e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880649130309488992e+00,3.616096204481757326e+01,8.346263451268131917e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880711522890678111e+00,3.616151604250922702e+01,8.346333459917984499e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880773079856918439e+00,3.616207503869649287e+01,8.346404100534044801e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.880833801208427580e+00,3.616754405800684680e+01,8.347095239380981013e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.880894801098144331e+00,3.616562305312466208e+01,8.346852472001906165e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.880956358064385103e+00,3.616618205461573865e+01,8.346923115552371542e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.881017357953993052e+00,3.616669867951043216e+01,8.346988404054538080e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.896216079326716208e+00,3.630184855824943924e+01,8.364077098642978569e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.896507708936341796e+00,3.630240525049423184e+01,8.364147526117683640e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.896568987364483760e+00,3.630296184308059537e+01,8.364217941297884806e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.896630822869040056e+00,3.630599429888575713e+01,8.364601586339624362e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.896691822758648005e+00,3.630655339602155607e+01,8.364672320404207539e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.896753379724997579e+00,3.630707030181683592e+01,8.364737716921074195e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.896814101076289560e+00,3.630762700096299511e+01,8.364808148210089200e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.896875936581063460e+00,3.630570532545460338e+01,8.364565027046616308e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.896937215008987376e+00,3.630625952309824100e+01,8.364635141089456738e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.896998771975227704e+00,3.630677892815759122e+01,8.364700853647754286e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897060328941577279e+00,3.631229211216687958e+01,8.365398371248221565e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.897121328831293585e+00,3.631036801539146097e+01,8.365154934671106446e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897182607259218390e+00,3.631092711853708010e+01,8.365225671971867882e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897243607148934696e+00,3.631148382295923227e+01,8.365296106102576346e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897304607038651891e+00,3.631199823509948033e+01,8.365361189701428657e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897366442543208187e+00,3.631007653944399749e+01,8.365118057483550729e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897426606817868233e+00,3.631063574211619738e+01,8.365188807211279709e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897488999399165710e+00,3.631119234596486933e+01,8.365259228453143692e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897549999288991263e+00,3.631666339663340182e+01,8.365951439767815145e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.897612391870071580e+00,3.631474177864580355e+01,8.365708308291927153e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897673670298104298e+00,3.631530088779629750e+01,8.365779048830268039e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897734948726028659e+00,3.631585509875159801e+01,8.365849169943747654e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897796784230802558e+00,3.631641420942980147e+01,8.365919911306419010e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.897861126580204338e+00,3.631449009318045995e+01,8.365676464228077691e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897923519161393457e+00,3.631504920198554487e+01,8.365747204580078744e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.897983961974477829e+00,3.632056009839726585e+01,8.366444478939769169e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.898046354555666948e+00,3.631864096174975742e+01,8.366201653827356211e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898108190060332046e+00,3.631919757653556502e+01,8.366272080969601177e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898169189949940439e+00,3.631971449837944022e+01,8.366337486139977386e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898229911301340778e+00,3.632027121480795984e+01,8.366407926749167245e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898290632652741561e+00,3.632082533209528208e+01,8.366478038804652329e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898352189618981889e+00,3.631886640040337255e+01,8.366230178005034190e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.898414025123647431e+00,3.631942061595884041e+01,8.366300301704450249e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.898475860628203726e+00,3.632493647076486809e+01,8.366998227909608943e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.898541595669186233e+00,3.632305200857318539e+01,8.366759781694277365e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898602595558903428e+00,3.632356893505365747e+01,8.366825189473306068e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898664431063568525e+00,3.632412565649422476e+01,8.366895632894532753e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898725430953176918e+00,3.632468227925977544e+01,8.366966064144753545e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898786709381209636e+00,3.632524150196977786e+01,8.367036824691039953e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.898847430732610420e+00,3.632327754984287083e+01,8.366788319865261769e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.898908987698959105e+00,3.632383667044998532e+01,8.366859066694588876e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.898970266126883910e+00,3.632935018534062266e+01,8.367556721543766685e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.899032937246388997e+00,3.632742840791067351e+01,8.367313545149158927e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899093937136105303e+00,3.632798513461428058e+01,8.367383991418573430e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899155494102345632e+00,3.632854176214543429e+01,8.367454425453880162e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899217051068803563e+00,3.632905869557659884e+01,8.367519836994716798e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899278329496727924e+00,3.632961542475017325e+01,8.367590284498939468e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899339607924652285e+00,3.632769364607232632e+01,8.367347107428474828e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.899400607814369035e+00,3.632821057867812442e+01,8.367412518419396861e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.899461050627453407e+00,3.633372165255428143e+01,8.368109888881733127e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.899522886132118504e+00,3.633179995424978870e+01,8.367866713960117409e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899583886021726897e+00,3.633235908677211512e+01,8.367937467138486340e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899646000064708407e+00,3.633287602503219915e+01,8.368002881296291662e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899706999954425157e+00,3.633343025985293906e+01,8.368073015319774299e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899769113997406667e+00,3.633398689504866752e+01,8.368143453406116805e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.899830392425222225e+00,3.633206759510977690e+01,8.367900581457665510e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.899891392314938976e+00,3.633258453300123847e+01,8.367965995415605107e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.899952670742863337e+00,3.633809816591550401e+01,8.368663714231045958e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.900013670632580087e+00,3.633617394747716389e+01,8.368420211842904166e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900074949060612806e+00,3.633673058615904949e+01,8.368490651924095403e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900136784565277903e+00,3.633728732577974085e+01,8.368561105094022423e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900198062993311066e+00,3.633780667016286259e+01,8.368626826330739732e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900259619959551838e+00,3.633836091141660773e+01,8.368696963948637801e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900320898387476198e+00,3.633644159119999273e+01,8.368454080893464209e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.900382176815508917e+00,3.633699833042741290e+01,8.368524533849893032e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.900442898166909700e+00,3.634247222647346121e+01,8.369217248670467768e+01,7.599166666666666181e+00,3.185250000000000270e+01
2.900504455133258386e+00,3.634055038713518826e+01,8.368974038787536074e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900565455022866779e+00,3.634110713195170916e+01,8.369044494779957688e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900627011989215909e+00,3.634162408126474020e+01,8.369109914938628947e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900687733340616692e+00,3.634217832768671030e+01,8.369180055364883231e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900749847383489399e+00,3.634025898957037271e+01,8.368937162585103806e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.900811125811522118e+00,3.634081323389667517e+01,8.369007301975601365e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.900872961316078857e+00,3.634137237898553963e+01,8.369078061872566821e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.900934518282427987e+00,3.634440762009553083e+01,8.369462177658201085e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.900996353787093085e+00,3.634496426997164065e+01,8.369532623823224071e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901057353676701478e+00,3.634547872452567674e+01,8.369597730290080051e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901118910642941806e+00,3.634603547604031348e+01,8.369668189925648960e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901180189071083326e+00,3.634411611960329225e+01,8.369425287285022819e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.901241467498899329e+00,3.634463057334044578e+01,8.369490393203835765e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.901302467388724438e+00,3.634518982332754433e+01,8.369561168550630725e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.901364302893389535e+00,3.634574647426619975e+01,8.369631615293873494e+01,7.599722222222221824e+00,3.185250000000000270e+01
2.901425024244790318e+00,3.634878424766948513e+01,8.370016065092080737e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901490202209032088e+00,3.634933840408665873e+01,8.370086198172226943e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901551202098640481e+00,3.634989266094115123e+01,8.370156344276838922e+01,7.599444444444444002e+00,3.185250000000000270e+01
2.901613037603305578e+00,3.635045181792155233e+01,8.370227110853224417e+01,7.599444444444444002e+00,3.185250000000000270e+01
